"date","ca","ca_name","hb","hb_name","y","m","julian","total.a","lt4","gt4","pc.lt4","pc.gt4","size_type","GPs_Count","num.practices","list.size"
2017-12-03,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2017,12,1015,641,597,44,0.931357254290172,0.0686427457098284,"Small",58,15,81504
2017-12-03,"S12000020","Moray","S08000020","NHS Grampian",2017,12,1015,449,421,28,0.937639198218263,0.0623608017817372,"Medium",81,13,92998
2017-12-03,"S12000023","Orkney Islands","S08000025","NHS Orkney",2017,12,1015,110,106,4,0.963636363636364,0.0363636363636364,"Small",35,7,21476
2017-12-03,"S12000026","Scottish Borders","S08000016","NHS Borders",2017,12,1015,530,471,59,0.888679245283019,0.111320754716981,"Medium",121,23,118318
2017-12-03,"S12000027","Shetland Islands","S08000026","NHS Shetland",2017,12,1015,117,111,6,0.948717948717949,0.0512820512820513,"Small",27,10,22973
2017-12-03,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2017,12,1015,705,665,40,0.943262411347518,0.0567375886524823,"Medium",96,21,113810
2017-12-03,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2017,12,1015,1209,1020,189,0.843672456575682,0.156327543424318,"Large",243,51,332507
2017-12-03,"S12000033","Aberdeen City","S08000020","NHS Grampian",2017,12,1015,1430,1308,122,0.914685314685315,0.0853146853146853,"Large",215,30,253155
2017-12-03,"S12000035","Argyll and Bute","S08000022","NHS Highland",2017,12,1015,133,129,4,0.969924812030075,0.0300751879699248,"Medium",102,33,88847
2017-12-03,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2017,12,1015,3452,2802,650,0.8117033603708,0.1882966396292,"Large",537,73,548834
2017-12-03,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2017,12,1015,1241,1076,165,0.867042707493957,0.132957292506044,"Medium",147,29,180829
2017-12-03,"S12000040","West Lothian","S08000024","NHS Lothian",2017,12,1015,1029,938,91,0.91156462585034,0.0884353741496599,"Medium",142,22,192409
2017-12-03,"S12000042","Dundee City","S08000030","NHS Tayside",2017,12,1015,963,937,26,0.973001038421599,0.0269989615784008,"Medium",139,23,162408
2017-12-03,"S12000047","Fife","S08000029","NHS Fife",2017,12,1015,1203,1128,75,0.937655860349127,0.0623441396508728,"Large",273,56,382294
2017-12-03,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2017,12,1015,470,464,6,0.987234042553191,0.0127659574468085,"Medium",145,25,147134
2017-12-03,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2017,12,1015,5024,4538,486,0.903264331210191,0.0967356687898089,"Large",583,146,717255
2017-12-03,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2017,12,1015,2685,2447,238,0.911359404096834,0.0886405959031657,"Large",210,55,348911
2017-12-10,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2017,12,1022,818,730,88,0.89242053789731,0.107579462102689,"Medium",136,33,154307
2017-12-10,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2017,12,1022,1340,1239,101,0.924626865671642,0.0753731343283582,"Medium",103,16,132049
2017-12-10,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2017,12,1022,118,113,5,0.957627118644068,0.0423728813559322,"Small",32,9,26961
2017-12-10,"S12000014","Falkirk","S08000019","NHS Forth Valley",2017,12,1022,1201,1002,199,0.834304746044963,0.165695253955037,"Medium",130,27,162245
2017-12-10,"S12000017","Highland","S08000022","NHS Highland",2017,12,1022,873,839,34,0.961053837342497,0.0389461626575029,"Large",292,65,238985
2017-12-10,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2017,12,1022,654,607,47,0.928134556574923,0.0718654434250764,"Small",58,15,81504
2017-12-10,"S12000020","Moray","S08000020","NHS Grampian",2017,12,1022,463,443,20,0.956803455723542,0.0431965442764579,"Medium",81,13,92998
2017-12-10,"S12000023","Orkney Islands","S08000025","NHS Orkney",2017,12,1022,93,87,6,0.935483870967742,0.0645161290322581,"Small",35,7,21476
2017-12-10,"S12000026","Scottish Borders","S08000016","NHS Borders",2017,12,1022,556,524,32,0.942446043165468,0.0575539568345324,"Medium",121,23,118318
2017-12-10,"S12000027","Shetland Islands","S08000026","NHS Shetland",2017,12,1022,130,126,4,0.969230769230769,0.0307692307692308,"Small",27,10,22973
2017-12-10,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2017,12,1022,687,665,22,0.967976710334789,0.0320232896652111,"Medium",96,21,113810
2017-12-10,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2017,12,1022,1224,912,312,0.745098039215686,0.254901960784314,"Large",243,51,332507
2017-12-10,"S12000033","Aberdeen City","S08000020","NHS Grampian",2017,12,1022,1397,1287,110,0.921259842519685,0.078740157480315,"Large",215,30,253155
2017-12-10,"S12000035","Argyll and Bute","S08000022","NHS Highland",2017,12,1022,108,106,2,0.981481481481482,0.0185185185185185,"Medium",102,33,88847
2017-12-10,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2017,12,1022,3514,2617,897,0.744735344336938,0.255264655663062,"Large",537,73,548834
2017-12-10,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2017,12,1022,1290,1047,243,0.811627906976744,0.188372093023256,"Medium",147,29,180829
2017-12-10,"S12000040","West Lothian","S08000024","NHS Lothian",2017,12,1022,1061,919,142,0.866163996229972,0.133836003770028,"Medium",142,22,192409
2017-12-10,"S12000042","Dundee City","S08000030","NHS Tayside",2017,12,1022,900,846,54,0.94,0.06,"Medium",139,23,162408
2017-12-10,"S12000047","Fife","S08000029","NHS Fife",2017,12,1022,1165,1106,59,0.949356223175966,0.0506437768240343,"Large",273,56,382294
2017-12-10,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2017,12,1022,422,414,8,0.981042654028436,0.018957345971564,"Medium",145,25,147134
2017-12-10,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2017,12,1022,5107,4334,773,0.848639122772665,0.151360877227335,"Large",583,146,717255
2017-12-10,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2017,12,1022,2722,2456,266,0.902277736958119,0.097722263041881,"Large",210,55,348911
2017-12-17,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2017,12,1029,902,801,101,0.888026607538803,0.111973392461197,"Medium",136,33,154307
2017-12-17,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2017,12,1029,1347,1228,119,0.911655530809206,0.0883444691907944,"Medium",103,16,132049
2017-12-17,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2017,12,1029,125,121,4,0.968,0.032,"Small",32,9,26961
2017-12-17,"S12000014","Falkirk","S08000019","NHS Forth Valley",2017,12,1029,1450,930,520,0.641379310344828,0.358620689655172,"Medium",130,27,162245
2017-12-17,"S12000017","Highland","S08000022","NHS Highland",2017,12,1029,996,938,58,0.941767068273092,0.0582329317269076,"Large",292,65,238985
2017-12-17,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2017,12,1029,713,617,96,0.865357643758766,0.134642356241234,"Small",58,15,81504
2017-12-17,"S12000020","Moray","S08000020","NHS Grampian",2017,12,1029,476,451,25,0.947478991596639,0.0525210084033613,"Medium",81,13,92998
2017-12-17,"S12000023","Orkney Islands","S08000025","NHS Orkney",2017,12,1029,131,128,3,0.977099236641221,0.0229007633587786,"Small",35,7,21476
2017-12-17,"S12000026","Scottish Borders","S08000016","NHS Borders",2017,12,1029,590,522,68,0.884745762711864,0.115254237288136,"Medium",121,23,118318
2017-12-17,"S12000027","Shetland Islands","S08000026","NHS Shetland",2017,12,1029,170,158,12,0.929411764705882,0.0705882352941176,"Small",27,10,22973
2017-12-17,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2017,12,1029,751,710,41,0.945406125166445,0.0545938748335553,"Medium",96,21,113810
2017-12-17,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2017,12,1029,1439,982,457,0.682418346073662,0.317581653926338,"Large",243,51,332507
2017-12-17,"S12000033","Aberdeen City","S08000020","NHS Grampian",2017,12,1029,1688,1500,188,0.888625592417062,0.111374407582938,"Large",215,30,253155
2017-12-17,"S12000035","Argyll and Bute","S08000022","NHS Highland",2017,12,1029,121,120,1,0.991735537190083,0.00826446280991736,"Medium",102,33,88847
2017-12-17,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2017,12,1029,3628,2431,1197,0.670066152149945,0.329933847850055,"Large",537,73,548834
2017-12-17,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2017,12,1029,1481,1116,365,0.75354490209318,0.24645509790682,"Medium",147,29,180829
2017-12-17,"S12000040","West Lothian","S08000024","NHS Lothian",2017,12,1029,1252,927,325,0.740415335463259,0.259584664536741,"Medium",142,22,192409
2017-12-17,"S12000042","Dundee City","S08000030","NHS Tayside",2017,12,1029,1170,1044,126,0.892307692307692,0.107692307692308,"Medium",139,23,162408
2017-12-17,"S12000047","Fife","S08000029","NHS Fife",2017,12,1029,1377,1176,201,0.854030501089325,0.145969498910675,"Large",273,56,382294
2017-12-17,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2017,12,1029,569,522,47,0.917398945518453,0.0826010544815466,"Medium",145,25,147134
2017-12-17,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2017,12,1029,5649,4451,1198,0.787927066737476,0.212072933262524,"Large",583,146,717255
2017-12-17,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2017,12,1029,3036,2694,342,0.887351778656126,0.112648221343874,"Large",210,55,348911
2017-12-24,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2017,12,1036,912,759,153,0.832236842105263,0.167763157894737,"Medium",136,33,154307
2017-12-24,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2017,12,1036,1340,1247,93,0.930597014925373,0.0694029850746269,"Medium",103,16,132049
2017-12-24,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2017,12,1036,148,147,1,0.993243243243243,0.00675675675675676,"Small",32,9,26961
2017-12-24,"S12000014","Falkirk","S08000019","NHS Forth Valley",2017,12,1036,1200,956,244,0.796666666666667,0.203333333333333,"Medium",130,27,162245
2017-12-24,"S12000017","Highland","S08000022","NHS Highland",2017,12,1036,991,951,40,0.959636730575177,0.0403632694248234,"Large",292,65,238985
2017-12-24,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2017,12,1036,690,525,165,0.760869565217391,0.239130434782609,"Small",58,15,81504
2017-12-24,"S12000020","Moray","S08000020","NHS Grampian",2017,12,1036,472,450,22,0.953389830508475,0.0466101694915254,"Medium",81,13,92998
2017-12-24,"S12000023","Orkney Islands","S08000025","NHS Orkney",2017,12,1036,122,120,2,0.983606557377049,0.0163934426229508,"Small",35,7,21476
2017-12-24,"S12000026","Scottish Borders","S08000016","NHS Borders",2017,12,1036,615,533,82,0.866666666666667,0.133333333333333,"Medium",121,23,118318
2017-12-24,"S12000027","Shetland Islands","S08000026","NHS Shetland",2017,12,1036,172,162,10,0.941860465116279,0.0581395348837209,"Small",27,10,22973
2017-12-24,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2017,12,1036,747,694,53,0.92904953145917,0.07095046854083,"Medium",96,21,113810
2017-12-24,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2017,12,1036,1216,973,243,0.80016447368421,0.199835526315789,"Large",243,51,332507
2017-12-24,"S12000033","Aberdeen City","S08000020","NHS Grampian",2017,12,1036,1469,1308,161,0.890401633764466,0.109598366235534,"Large",215,30,253155
2017-12-24,"S12000035","Argyll and Bute","S08000022","NHS Highland",2017,12,1036,139,129,10,0.928057553956835,0.0719424460431655,"Medium",102,33,88847
2017-12-24,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2017,12,1036,3269,2480,789,0.758641786479046,0.241358213520954,"Large",537,73,548834
2017-12-24,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2017,12,1036,1317,936,381,0.710706150341686,0.289293849658314,"Medium",147,29,180829
2017-12-24,"S12000040","West Lothian","S08000024","NHS Lothian",2017,12,1036,1072,839,233,0.782649253731343,0.217350746268657,"Medium",142,22,192409
2017-12-24,"S12000042","Dundee City","S08000030","NHS Tayside",2017,12,1036,933,897,36,0.961414790996785,0.0385852090032154,"Medium",139,23,162408
2017-12-24,"S12000047","Fife","S08000029","NHS Fife",2017,12,1036,1244,1107,137,0.889871382636656,0.110128617363344,"Large",273,56,382294
2017-12-24,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2017,12,1036,495,466,29,0.941414141414141,0.0585858585858586,"Medium",145,25,147134
2017-12-24,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2017,12,1036,5187,4083,1104,0.78716020821284,0.21283979178716,"Large",583,146,717255
2017-12-24,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2017,12,1036,2789,2360,429,0.84618142703478,0.15381857296522,"Large",210,55,348911
2017-12-31,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2017,12,1043,949,788,161,0.830347734457323,0.169652265542677,"Medium",136,33,154307
2017-12-31,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2017,12,1043,1434,1231,203,0.858437935843794,0.141562064156206,"Medium",103,16,132049
2017-12-31,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2017,12,1043,125,125,0,1,0,"Small",32,9,26961
2017-12-31,"S12000014","Falkirk","S08000019","NHS Forth Valley",2017,12,1043,1178,675,503,0.573005093378608,0.426994906621392,"Medium",130,27,162245
2017-12-31,"S12000017","Highland","S08000022","NHS Highland",2017,12,1043,1081,939,142,0.868640148011101,0.131359851988899,"Large",292,65,238985
2017-12-31,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2017,12,1043,605,476,129,0.786776859504132,0.213223140495868,"Small",58,15,81504
2017-12-31,"S12000020","Moray","S08000020","NHS Grampian",2017,12,1043,487,472,15,0.969199178644764,0.0308008213552361,"Medium",81,13,92998
2017-12-31,"S12000023","Orkney Islands","S08000025","NHS Orkney",2017,12,1043,109,106,3,0.972477064220184,0.0275229357798165,"Small",35,7,21476
2017-12-31,"S12000026","Scottish Borders","S08000016","NHS Borders",2017,12,1043,632,522,110,0.825949367088608,0.174050632911392,"Medium",121,23,118318
2017-12-31,"S12000027","Shetland Islands","S08000026","NHS Shetland",2017,12,1043,182,174,8,0.956043956043956,0.043956043956044,"Small",27,10,22973
2017-12-31,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2017,12,1043,773,681,92,0.88098318240621,0.11901681759379,"Medium",96,21,113810
2017-12-31,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2017,12,1043,1211,860,351,0.710156895127993,0.289843104872007,"Large",243,51,332507
2017-12-31,"S12000033","Aberdeen City","S08000020","NHS Grampian",2017,12,1043,1379,1172,207,0.849891225525743,0.150108774474257,"Large",215,30,253155
2017-12-31,"S12000035","Argyll and Bute","S08000022","NHS Highland",2017,12,1043,170,159,11,0.935294117647059,0.0647058823529412,"Medium",102,33,88847
2017-12-31,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2017,12,1043,3142,2409,733,0.766709102482495,0.233290897517505,"Large",537,73,548834
2017-12-31,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2017,12,1043,1316,863,453,0.655775075987842,0.344224924012158,"Medium",147,29,180829
2017-12-31,"S12000040","West Lothian","S08000024","NHS Lothian",2017,12,1043,1051,792,259,0.753568030447193,0.246431969552807,"Medium",142,22,192409
2017-12-31,"S12000042","Dundee City","S08000030","NHS Tayside",2017,12,1043,922,794,128,0.86117136659436,0.13882863340564,"Medium",139,23,162408
2017-12-31,"S12000047","Fife","S08000029","NHS Fife",2017,12,1043,1201,979,222,0.815154038301416,0.184845961698585,"Large",273,56,382294
2017-12-31,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2017,12,1043,502,453,49,0.902390438247012,0.097609561752988,"Medium",145,25,147134
2017-12-31,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2017,12,1043,4791,3431,1360,0.716134418701732,0.283865581298268,"Large",583,146,717255
2017-12-31,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2017,12,1043,2643,2078,565,0.786227771471812,0.213772228528188,"Large",210,55,348911
2018-01-07,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2018,1,1050,888,764,124,0.86036036036036,0.13963963963964,"Medium",123,32,154306
2018-01-07,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2018,1,1050,1230,1052,178,0.855284552845528,0.144715447154472,"Medium",105,17,132090
2018-01-07,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2018,1,1050,148,141,7,0.952702702702703,0.0472972972972973,"Small",32,9,26941
2018-01-07,"S12000014","Falkirk","S08000019","NHS Forth Valley",2018,1,1050,1155,750,405,0.649350649350649,0.350649350649351,"Medium",131,27,162767
2018-01-07,"S12000017","Highland","S08000022","NHS Highland",2018,1,1050,992,883,109,0.890120967741935,0.109879032258065,"Large",287,65,240473
2018-01-07,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2018,1,1050,667,462,205,0.692653673163418,0.307346326836582,"Small",55,14,81079
2018-01-07,"S12000020","Moray","S08000020","NHS Grampian",2018,1,1050,480,468,12,0.975,0.025,"Medium",89,13,93418
2018-01-07,"S12000023","Orkney Islands","S08000025","NHS Orkney",2018,1,1050,105,103,2,0.980952380952381,0.019047619047619,"Small",35,7,21711
2018-01-07,"S12000026","Scottish Borders","S08000016","NHS Borders",2018,1,1050,578,484,94,0.837370242214533,0.162629757785467,"Medium",126,23,118921
2018-01-07,"S12000027","Shetland Islands","S08000026","NHS Shetland",2018,1,1050,145,142,3,0.979310344827586,0.0206896551724138,"Small",30,10,22958
2018-01-07,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2018,1,1050,709,547,162,0.771509167842031,0.228490832157969,"Medium",100,20,113957
2018-01-07,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2018,1,1050,1162,744,418,0.640275387263339,0.359724612736661,"Large",236,50,334581
2018-01-07,"S12000033","Aberdeen City","S08000020","NHS Grampian",2018,1,1050,1435,1230,205,0.857142857142857,0.142857142857143,"Large",216,29,253776
2018-01-07,"S12000035","Argyll and Bute","S08000022","NHS Highland",2018,1,1050,130,125,5,0.961538461538462,0.0384615384615385,"Medium",104,33,88694
2018-01-07,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2018,1,1050,3176,2306,870,0.726070528967254,0.273929471032746,"Large",565,72,566678
2018-01-07,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2018,1,1050,1326,899,427,0.677978883861237,0.322021116138763,"Medium",142,29,181943
2018-01-07,"S12000040","West Lothian","S08000024","NHS Lothian",2018,1,1050,1071,829,242,0.774042950513539,0.225957049486461,"Medium",151,21,184872
2018-01-07,"S12000042","Dundee City","S08000030","NHS Tayside",2018,1,1050,944,827,117,0.876059322033898,0.123940677966102,"Medium",145,22,162716
2018-01-07,"S12000047","Fife","S08000029","NHS Fife",2018,1,1050,1236,1017,219,0.822815533980582,0.177184466019417,"Large",287,56,383709
2018-01-07,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2018,1,1050,450,428,22,0.951111111111111,0.0488888888888889,"Medium",150,25,147946
2018-01-07,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2018,1,1050,4714,3460,1254,0.733983877810776,0.266016122189224,"Large",598,145,725081
2018-01-07,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2018,1,1050,2516,2045,471,0.812798092209857,0.187201907790143,"Large",204,54,349535
2018-01-14,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2018,1,1057,804,674,130,0.838308457711443,0.161691542288557,"Medium",123,32,154306
2018-01-14,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2018,1,1057,1174,1072,102,0.913117546848382,0.0868824531516184,"Medium",105,17,132090
2018-01-14,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2018,1,1057,122,122,0,1,0,"Small",32,9,26941
2018-01-14,"S12000014","Falkirk","S08000019","NHS Forth Valley",2018,1,1057,1056,826,230,0.78219696969697,0.21780303030303,"Medium",131,27,162767
2018-01-14,"S12000017","Highland","S08000022","NHS Highland",2018,1,1057,829,797,32,0.961399276236429,0.0386007237635706,"Large",287,65,240473
2018-01-14,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2018,1,1057,545,500,45,0.91743119266055,0.0825688073394495,"Small",55,14,81079
2018-01-14,"S12000020","Moray","S08000020","NHS Grampian",2018,1,1057,424,410,14,0.966981132075472,0.0330188679245283,"Medium",89,13,93418
2018-01-14,"S12000023","Orkney Islands","S08000025","NHS Orkney",2018,1,1057,91,88,3,0.967032967032967,0.032967032967033,"Small",35,7,21711
2018-01-14,"S12000026","Scottish Borders","S08000016","NHS Borders",2018,1,1057,556,467,89,0.839928057553957,0.160071942446043,"Medium",126,23,118921
2018-01-14,"S12000027","Shetland Islands","S08000026","NHS Shetland",2018,1,1057,129,119,10,0.922480620155039,0.0775193798449612,"Small",30,10,22958
2018-01-14,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2018,1,1057,641,549,92,0.856474258970359,0.143525741029641,"Medium",100,20,113957
2018-01-14,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2018,1,1057,1054,802,252,0.760910815939279,0.239089184060721,"Large",236,50,334581
2018-01-14,"S12000033","Aberdeen City","S08000020","NHS Grampian",2018,1,1057,1247,1098,149,0.880513231756215,0.119486768243785,"Large",216,29,253776
2018-01-14,"S12000035","Argyll and Bute","S08000022","NHS Highland",2018,1,1057,108,104,4,0.962962962962963,0.037037037037037,"Medium",104,33,88694
2018-01-14,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2018,1,1057,2780,2251,529,0.809712230215827,0.190287769784173,"Large",565,72,566678
2018-01-14,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2018,1,1057,1179,950,229,0.805767599660729,0.194232400339271,"Medium",142,29,181943
2018-01-14,"S12000040","West Lothian","S08000024","NHS Lothian",2018,1,1057,988,839,149,0.84919028340081,0.15080971659919,"Medium",151,21,184872
2018-01-14,"S12000042","Dundee City","S08000030","NHS Tayside",2018,1,1057,832,807,25,0.969951923076923,0.0300480769230769,"Medium",145,22,162716
2018-01-14,"S12000047","Fife","S08000029","NHS Fife",2018,1,1057,1170,999,171,0.853846153846154,0.146153846153846,"Large",287,56,383709
2018-01-14,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2018,1,1057,409,400,9,0.97799511002445,0.0220048899755501,"Medium",150,25,147946
2018-01-14,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2018,1,1057,4305,3518,787,0.81718931475029,0.18281068524971,"Large",598,145,725081
2018-01-14,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2018,1,1057,2454,2261,193,0.921352893235534,0.0786471067644662,"Large",204,54,349535
