"date","ca","ca_name","hb","hb_name","y","m","julian","lt4","gt4","pc.lt4","pc.gt4","size_type","GPs_Count","num.practices","list.size"
2023-10-29,"S12000035","Argyll and Bute","S08000022","NHS Highland",2023,10,3171,141,34,0.805714285714286,0.194285714285714,"Medium",109,29,90471
2023-10-29,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2023,10,3171,1893,1407,0.573636363636364,0.426363636363636,"Large",613,70,605280
2023-10-29,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2023,10,3171,693,415,0.625451263537906,0.374548736462094,"Medium",160,28,191197
2023-10-29,"S12000040","West Lothian","S08000024","NHS Lothian",2023,10,3171,725,355,0.671296296296296,0.328703703703704,"Medium",155,20,205661
2023-10-29,"S12000042","Dundee City","S08000030","NHS Tayside",2023,10,3171,930,120,0.885714285714286,0.114285714285714,"Medium",163,22,175407
2023-10-29,"S12000047","Fife","S08000029","NHS Fife",2023,10,3171,784,394,0.66553480475382,0.33446519524618,"Large",297,52,394668
2023-10-29,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2023,10,3171,364,20,0.947916666666667,0.0520833333333333,"Medium",164,23,154020
2023-10-29,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2023,10,3171,2965,1972,0.600567146040105,0.399432853959895,"Large",617,142,786174
2023-10-29,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2023,10,3171,1396,1233,0.531000380372765,0.468999619627235,"Large",200,50,355462
2023-11-05,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2023,11,3178,694,187,0.787741203178207,0.212258796821793,"Medium",126,32,156579
2023-11-05,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2023,11,3178,766,401,0.656383890317052,0.343616109682948,"Medium",108,15,125018
2023-11-05,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2023,11,3178,104,2,0.981132075471698,0.0188679245283019,"Small",32,9,27108
2023-11-05,"S12000014","Falkirk","S08000019","NHS Forth Valley",2023,11,3178,479,648,0.425022182786158,0.574977817213842,"Medium",133,23,151422
2023-11-05,"S12000017","Highland","S08000022","NHS Highland",2023,11,3178,806,201,0.800397219463754,0.199602780536246,"Large",307,62,246844
2023-11-05,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2023,11,3178,380,194,0.662020905923345,0.337979094076655,"Small",66,13,80797
2023-11-05,"S12000020","Moray","S08000020","NHS Grampian",2023,11,3178,375,151,0.712927756653992,0.287072243346008,"Medium",96,12,95988
2023-11-05,"S12000023","Orkney Islands","S08000025","NHS Orkney",2023,11,3178,122,8,0.938461538461538,0.0615384615384615,"Small",44,7,22308
2023-11-05,"S12000026","Scottish Borders","S08000016","NHS Borders",2023,11,3178,348,197,0.638532110091743,0.361467889908257,"Medium",112,22,121588
2023-11-05,"S12000027","Shetland Islands","S08000026","NHS Shetland",2023,11,3178,117,23,0.835714285714286,0.164285714285714,"Small",30,9,22934
2023-11-05,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2023,11,3178,344,244,0.585034013605442,0.414965986394558,"Medium",109,19,118885
2023-11-05,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2023,11,3178,519,655,0.442078364565588,0.557921635434412,"Large",236,47,349572
2023-11-05,"S12000033","Aberdeen City","S08000020","NHS Grampian",2023,11,3178,721,637,0.530927835051546,0.469072164948454,"Large",210,27,263499
2023-11-05,"S12000035","Argyll and Bute","S08000022","NHS Highland",2023,11,3178,149,14,0.914110429447853,0.0858895705521472,"Medium",109,29,90471
2023-11-05,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2023,11,3178,1843,1506,0.550313526425799,0.449686473574201,"Large",613,70,605280
2023-11-05,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2023,11,3178,570,455,0.55609756097561,0.44390243902439,"Medium",160,28,191197
2023-11-05,"S12000040","West Lothian","S08000024","NHS Lothian",2023,11,3178,675,453,0.598404255319149,0.401595744680851,"Medium",155,20,205661
2023-11-05,"S12000042","Dundee City","S08000030","NHS Tayside",2023,11,3178,969,119,0.890625,0.109375,"Medium",163,22,175407
2023-11-05,"S12000047","Fife","S08000029","NHS Fife",2023,11,3178,804,444,0.644230769230769,0.355769230769231,"Large",297,52,394668
2023-11-05,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2023,11,3178,363,8,0.978436657681941,0.0215633423180593,"Medium",164,23,154020
2023-11-05,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2023,11,3178,2704,1975,0.577901260953195,0.422098739046805,"Large",617,142,786174
2023-11-05,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2023,11,3178,1358,1268,0.517136329017517,0.482863670982483,"Large",200,50,355462
2023-11-12,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2023,11,3185,630,210,0.75,0.25,"Medium",126,32,156579
2023-11-12,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2023,11,3185,781,304,0.719815668202765,0.280184331797235,"Medium",108,15,125018
2023-11-12,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2023,11,3185,102,2,0.980769230769231,0.0192307692307692,"Small",32,9,27108
2023-11-12,"S12000014","Falkirk","S08000019","NHS Forth Valley",2023,11,3185,451,638,0.414141414141414,0.585858585858586,"Medium",133,23,151422
2023-11-12,"S12000017","Highland","S08000022","NHS Highland",2023,11,3185,745,251,0.747991967871486,0.252008032128514,"Large",307,62,246844
2023-11-12,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2023,11,3185,483,123,0.797029702970297,0.202970297029703,"Small",66,13,80797
2023-11-12,"S12000020","Moray","S08000020","NHS Grampian",2023,11,3185,404,126,0.762264150943396,0.237735849056604,"Medium",96,12,95988
2023-11-12,"S12000023","Orkney Islands","S08000025","NHS Orkney",2023,11,3185,125,4,0.968992248062015,0.0310077519379845,"Small",44,7,22308
2023-11-12,"S12000026","Scottish Borders","S08000016","NHS Borders",2023,11,3185,360,191,0.653357531760436,0.346642468239564,"Medium",112,22,121588
2023-11-12,"S12000027","Shetland Islands","S08000026","NHS Shetland",2023,11,3185,136,25,0.84472049689441,0.15527950310559,"Small",30,9,22934
2023-11-12,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2023,11,3185,325,218,0.598526703499079,0.401473296500921,"Medium",109,19,118885
2023-11-12,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2023,11,3185,647,575,0.529459901800327,0.470540098199673,"Large",236,47,349572
2023-11-12,"S12000033","Aberdeen City","S08000020","NHS Grampian",2023,11,3185,757,536,0.585460170146945,0.414539829853055,"Large",210,27,263499
2023-11-12,"S12000035","Argyll and Bute","S08000022","NHS Highland",2023,11,3185,131,15,0.897260273972603,0.102739726027397,"Medium",109,29,90471
2023-11-12,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2023,11,3185,1997,1503,0.570571428571429,0.429428571428571,"Large",613,70,605280
2023-11-12,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2023,11,3185,626,440,0.587242026266417,0.412757973733583,"Medium",160,28,191197
2023-11-12,"S12000040","West Lothian","S08000024","NHS Lothian",2023,11,3185,690,368,0.652173913043478,0.347826086956522,"Medium",155,20,205661
2023-11-12,"S12000042","Dundee City","S08000030","NHS Tayside",2023,11,3185,1020,101,0.909901873327386,0.0900981266726137,"Medium",163,22,175407
2023-11-12,"S12000047","Fife","S08000029","NHS Fife",2023,11,3185,867,391,0.689189189189189,0.310810810810811,"Large",297,52,394668
2023-11-12,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2023,11,3185,381,11,0.971938775510204,0.0280612244897959,"Medium",164,23,154020
2023-11-12,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2023,11,3185,2790,1960,0.587368421052632,0.412631578947368,"Large",617,142,786174
2023-11-12,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2023,11,3185,1577,1045,0.601449275362319,0.398550724637681,"Large",200,50,355462
2023-11-19,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2023,11,3192,687,179,0.793302540415704,0.206697459584296,"Medium",126,32,156579
2023-11-19,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2023,11,3192,744,345,0.683195592286501,0.316804407713499,"Medium",108,15,125018
2023-11-19,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2023,11,3192,115,8,0.934959349593496,0.0650406504065041,"Small",32,9,27108
2023-11-19,"S12000014","Falkirk","S08000019","NHS Forth Valley",2023,11,3192,521,631,0.452256944444444,0.547743055555556,"Medium",133,23,151422
2023-11-19,"S12000017","Highland","S08000022","NHS Highland",2023,11,3192,801,233,0.774661508704062,0.225338491295938,"Large",307,62,246844
2023-11-19,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2023,11,3192,408,159,0.71957671957672,0.28042328042328,"Small",66,13,80797
2023-11-19,"S12000020","Moray","S08000020","NHS Grampian",2023,11,3192,336,166,0.669322709163347,0.330677290836653,"Medium",96,12,95988
2023-11-19,"S12000023","Orkney Islands","S08000025","NHS Orkney",2023,11,3192,104,10,0.912280701754386,0.087719298245614,"Small",44,7,22308
2023-11-19,"S12000026","Scottish Borders","S08000016","NHS Borders",2023,11,3192,434,164,0.725752508361204,0.274247491638796,"Medium",112,22,121588
2023-11-19,"S12000027","Shetland Islands","S08000026","NHS Shetland",2023,11,3192,110,14,0.887096774193548,0.112903225806452,"Small",30,9,22934
2023-11-19,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2023,11,3192,371,205,0.644097222222222,0.355902777777778,"Medium",109,19,118885
2023-11-19,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2023,11,3192,573,604,0.486830926083263,0.513169073916737,"Large",236,47,349572
2023-11-19,"S12000033","Aberdeen City","S08000020","NHS Grampian",2023,11,3192,733,620,0.541759053954176,0.458240946045824,"Large",210,27,263499
2023-11-19,"S12000035","Argyll and Bute","S08000022","NHS Highland",2023,11,3192,155,18,0.895953757225434,0.104046242774566,"Medium",109,29,90471
2023-11-19,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2023,11,3192,2009,1421,0.585714285714286,0.414285714285714,"Large",613,70,605280
2023-11-19,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2023,11,3192,586,446,0.567829457364341,0.432170542635659,"Medium",160,28,191197
2023-11-19,"S12000040","West Lothian","S08000024","NHS Lothian",2023,11,3192,685,360,0.655502392344498,0.344497607655502,"Medium",155,20,205661
2023-11-19,"S12000042","Dundee City","S08000030","NHS Tayside",2023,11,3192,935,141,0.868959107806691,0.131040892193309,"Medium",163,22,175407
2023-11-19,"S12000047","Fife","S08000029","NHS Fife",2023,11,3192,848,455,0.650805832693784,0.349194167306216,"Large",297,52,394668
2023-11-19,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2023,11,3192,344,30,0.919786096256685,0.0802139037433155,"Medium",164,23,154020
2023-11-19,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2023,11,3192,2964,1776,0.625316455696203,0.374683544303797,"Large",617,142,786174
2023-11-19,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2023,11,3192,1441,1148,0.556585554268057,0.443414445731943,"Large",200,50,355462
2023-11-26,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2023,11,3199,663,191,0.776346604215457,0.223653395784543,"Medium",126,32,156579
2023-11-26,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2023,11,3199,749,292,0.719500480307397,0.280499519692603,"Medium",108,15,125018
2023-11-26,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2023,11,3199,81,1,0.98780487804878,0.0121951219512195,"Small",32,9,27108
2023-11-26,"S12000014","Falkirk","S08000019","NHS Forth Valley",2023,11,3199,511,642,0.443191673894189,0.556808326105811,"Medium",133,23,151422
2023-11-26,"S12000017","Highland","S08000022","NHS Highland",2023,11,3199,740,207,0.781414994720169,0.218585005279831,"Large",307,62,246844
2023-11-26,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2023,11,3199,448,122,0.785964912280702,0.214035087719298,"Small",66,13,80797
2023-11-26,"S12000020","Moray","S08000020","NHS Grampian",2023,11,3199,329,156,0.678350515463918,0.321649484536082,"Medium",96,12,95988
2023-11-26,"S12000023","Orkney Islands","S08000025","NHS Orkney",2023,11,3199,95,13,0.87962962962963,0.12037037037037,"Small",44,7,22308
2023-11-26,"S12000026","Scottish Borders","S08000016","NHS Borders",2023,11,3199,416,154,0.729824561403509,0.270175438596491,"Medium",112,22,121588
2023-11-26,"S12000027","Shetland Islands","S08000026","NHS Shetland",2023,11,3199,141,20,0.875776397515528,0.124223602484472,"Small",30,9,22934
2023-11-26,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2023,11,3199,350,207,0.628366247755835,0.371633752244165,"Medium",109,19,118885
2023-11-26,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2023,11,3199,623,591,0.513179571663921,0.486820428336079,"Large",236,47,349572
2023-11-26,"S12000033","Aberdeen City","S08000020","NHS Grampian",2023,11,3199,802,556,0.590574374079529,0.409425625920471,"Large",210,27,263499
2023-11-26,"S12000035","Argyll and Bute","S08000022","NHS Highland",2023,11,3199,141,17,0.892405063291139,0.107594936708861,"Medium",109,29,90471
2023-11-26,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2023,11,3199,1936,1460,0.570082449941107,0.429917550058893,"Large",613,70,605280
2023-11-26,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2023,11,3199,607,476,0.560480147737765,0.439519852262235,"Medium",160,28,191197
2023-11-26,"S12000040","West Lothian","S08000024","NHS Lothian",2023,11,3199,709,320,0.689018464528669,0.310981535471331,"Medium",155,20,205661
2023-11-26,"S12000042","Dundee City","S08000030","NHS Tayside",2023,11,3199,977,40,0.960668633235005,0.0393313667649951,"Medium",163,22,175407
2023-11-26,"S12000047","Fife","S08000029","NHS Fife",2023,11,3199,889,402,0.68861347792409,0.31138652207591,"Large",297,52,394668
2023-11-26,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2023,11,3199,360,10,0.972972972972973,0.027027027027027,"Medium",164,23,154020
2023-11-26,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2023,11,3199,2989,1848,0.61794500723589,0.38205499276411,"Large",617,142,786174
2023-11-26,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2023,11,3199,1561,1131,0.579866270430906,0.420133729569094,"Large",200,50,355462
2023-12-03,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2023,12,3206,630,192,0.766423357664234,0.233576642335766,"Medium",126,32,156579
2023-12-03,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2023,12,3206,790,259,0.753098188751192,0.246901811248808,"Medium",108,15,125018
2023-12-03,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2023,12,3206,100,2,0.980392156862745,0.0196078431372549,"Small",32,9,27108
2023-12-03,"S12000014","Falkirk","S08000019","NHS Forth Valley",2023,12,3206,512,609,0.456735057983943,0.543264942016057,"Medium",133,23,151422
2023-12-03,"S12000017","Highland","S08000022","NHS Highland",2023,12,3206,742,207,0.781875658587987,0.218124341412013,"Large",307,62,246844
2023-12-03,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2023,12,3206,396,132,0.75,0.25,"Small",66,13,80797
2023-12-03,"S12000020","Moray","S08000020","NHS Grampian",2023,12,3206,290,159,0.645879732739421,0.354120267260579,"Medium",96,12,95988
2023-12-03,"S12000023","Orkney Islands","S08000025","NHS Orkney",2023,12,3206,113,13,0.896825396825397,0.103174603174603,"Small",44,7,22308
2023-12-03,"S12000026","Scottish Borders","S08000016","NHS Borders",2023,12,3206,350,169,0.674373795761079,0.325626204238921,"Medium",112,22,121588
2023-12-03,"S12000027","Shetland Islands","S08000026","NHS Shetland",2023,12,3206,141,15,0.903846153846154,0.0961538461538462,"Small",30,9,22934
2023-12-03,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2023,12,3206,336,201,0.625698324022346,0.374301675977654,"Medium",109,19,118885
2023-12-03,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2023,12,3206,690,431,0.615521855486173,0.384478144513827,"Large",236,47,349572
2023-12-03,"S12000033","Aberdeen City","S08000020","NHS Grampian",2023,12,3206,678,645,0.512471655328798,0.487528344671202,"Large",210,27,263499
2023-12-03,"S12000035","Argyll and Bute","S08000022","NHS Highland",2023,12,3206,122,9,0.931297709923664,0.0687022900763359,"Medium",109,29,90471
2023-12-03,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2023,12,3206,1867,1421,0.567822384428224,0.432177615571776,"Large",613,70,605280
2023-12-03,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2023,12,3206,671,358,0.652089407191448,0.347910592808552,"Medium",160,28,191197
2023-12-03,"S12000040","West Lothian","S08000024","NHS Lothian",2023,12,3206,612,365,0.626407369498465,0.373592630501535,"Medium",155,20,205661
2023-12-03,"S12000042","Dundee City","S08000030","NHS Tayside",2023,12,3206,982,112,0.897623400365631,0.102376599634369,"Medium",163,22,175407
2023-12-03,"S12000047","Fife","S08000029","NHS Fife",2023,12,3206,843,377,0.690983606557377,0.309016393442623,"Large",297,52,394668
2023-12-03,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2023,12,3206,343,19,0.947513812154696,0.0524861878453039,"Medium",164,23,154020
2023-12-03,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2023,12,3206,3050,1613,0.654085352777182,0.345914647222818,"Large",617,142,786174
2023-12-03,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2023,12,3206,1418,1048,0.575020275750203,0.424979724249797,"Large",200,50,355462
2023-12-10,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2023,12,3213,638,201,0.760429082240763,0.239570917759237,"Medium",126,32,156579
2023-12-10,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2023,12,3213,774,374,0.674216027874564,0.325783972125436,"Medium",108,15,125018
2023-12-10,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2023,12,3213,114,6,0.95,0.05,"Small",32,9,27108
2023-12-10,"S12000014","Falkirk","S08000019","NHS Forth Valley",2023,12,3213,517,608,0.459555555555556,0.540444444444444,"Medium",133,23,151422
2023-12-10,"S12000017","Highland","S08000022","NHS Highland",2023,12,3213,723,286,0.716551040634291,0.283448959365709,"Large",307,62,246844
2023-12-10,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2023,12,3213,323,209,0.607142857142857,0.392857142857143,"Small",66,13,80797
2023-12-10,"S12000020","Moray","S08000020","NHS Grampian",2023,12,3213,376,296,0.55952380952381,0.44047619047619,"Medium",96,12,95988
2023-12-10,"S12000023","Orkney Islands","S08000025","NHS Orkney",2023,12,3213,122,17,0.877697841726619,0.122302158273381,"Small",44,7,22308
2023-12-10,"S12000026","Scottish Borders","S08000016","NHS Borders",2023,12,3213,358,247,0.591735537190083,0.408264462809917,"Medium",112,22,121588
2023-12-10,"S12000027","Shetland Islands","S08000026","NHS Shetland",2023,12,3213,161,38,0.809045226130653,0.190954773869347,"Small",30,9,22934
2023-12-10,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2023,12,3213,342,207,0.622950819672131,0.377049180327869,"Medium",109,19,118885
2023-12-10,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2023,12,3213,637,522,0.549611734253667,0.450388265746333,"Large",236,47,349572
2023-12-10,"S12000033","Aberdeen City","S08000020","NHS Grampian",2023,12,3213,736,744,0.497297297297297,0.502702702702703,"Large",210,27,263499
2023-12-10,"S12000035","Argyll and Bute","S08000022","NHS Highland",2023,12,3213,129,13,0.908450704225352,0.0915492957746479,"Medium",109,29,90471
2023-12-10,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2023,12,3213,1940,1449,0.572440247860726,0.427559752139274,"Large",613,70,605280
2023-12-10,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2023,12,3213,650,460,0.585585585585586,0.414414414414414,"Medium",160,28,191197
2023-12-10,"S12000040","West Lothian","S08000024","NHS Lothian",2023,12,3213,721,386,0.651309846431798,0.348690153568202,"Medium",155,20,205661
2023-12-10,"S12000042","Dundee City","S08000030","NHS Tayside",2023,12,3213,1012,115,0.897959183673469,0.102040816326531,"Medium",163,22,175407
2023-12-10,"S12000047","Fife","S08000029","NHS Fife",2023,12,3213,817,550,0.597659107534748,0.402340892465252,"Large",297,52,394668
2023-12-10,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2023,12,3213,376,28,0.930693069306931,0.0693069306930693,"Medium",164,23,154020
2023-12-10,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2023,12,3213,2875,2093,0.578703703703704,0.421296296296296,"Large",617,142,786174
2023-12-10,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2023,12,3213,1430,1174,0.549155145929339,0.45084485407066,"Large",200,50,355462
2023-12-17,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2023,12,3220,668,210,0.760820045558087,0.239179954441913,"Medium",126,32,156579
2023-12-17,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2023,12,3220,724,421,0.632314410480349,0.367685589519651,"Medium",108,15,125018
2023-12-17,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2023,12,3220,90,2,0.978260869565217,0.0217391304347826,"Small",32,9,27108
2023-12-17,"S12000014","Falkirk","S08000019","NHS Forth Valley",2023,12,3220,471,653,0.419039145907473,0.580960854092527,"Medium",133,23,151422
2023-12-17,"S12000017","Highland","S08000022","NHS Highland",2023,12,3220,757,248,0.753233830845771,0.246766169154229,"Large",307,62,246844
2023-12-17,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2023,12,3220,388,168,0.697841726618705,0.302158273381295,"Small",66,13,80797
2023-12-17,"S12000020","Moray","S08000020","NHS Grampian",2023,12,3220,362,157,0.697495183044316,0.302504816955684,"Medium",96,12,95988
2023-12-17,"S12000023","Orkney Islands","S08000025","NHS Orkney",2023,12,3220,131,10,0.929078014184397,0.0709219858156028,"Small",44,7,22308
2023-12-17,"S12000026","Scottish Borders","S08000016","NHS Borders",2023,12,3220,357,232,0.606112054329372,0.393887945670628,"Medium",112,22,121588
2023-12-17,"S12000027","Shetland Islands","S08000026","NHS Shetland",2023,12,3220,138,28,0.831325301204819,0.168674698795181,"Small",30,9,22934
2023-12-17,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2023,12,3220,322,233,0.58018018018018,0.41981981981982,"Medium",109,19,118885
2023-12-17,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2023,12,3220,537,670,0.444904722452361,0.555095277547639,"Large",236,47,349572
2023-12-17,"S12000033","Aberdeen City","S08000020","NHS Grampian",2023,12,3220,734,631,0.537728937728938,0.462271062271062,"Large",210,27,263499
2023-12-17,"S12000035","Argyll and Bute","S08000022","NHS Highland",2023,12,3220,149,23,0.866279069767442,0.133720930232558,"Medium",109,29,90471
2023-12-17,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2023,12,3220,2092,1352,0.607433217189315,0.392566782810685,"Large",613,70,605280
2023-12-17,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2023,12,3220,592,494,0.5451197053407,0.4548802946593,"Medium",160,28,191197
2023-12-17,"S12000040","West Lothian","S08000024","NHS Lothian",2023,12,3220,709,342,0.674595623215985,0.325404376784015,"Medium",155,20,205661
2023-12-17,"S12000042","Dundee City","S08000030","NHS Tayside",2023,12,3220,884,238,0.787878787878788,0.212121212121212,"Medium",163,22,175407
2023-12-17,"S12000047","Fife","S08000029","NHS Fife",2023,12,3220,738,490,0.600977198697068,0.399022801302932,"Large",297,52,394668
2023-12-17,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2023,12,3220,375,22,0.944584382871537,0.0554156171284635,"Medium",164,23,154020
2023-12-17,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2023,12,3220,2890,1981,0.593307329090536,0.406692670909464,"Large",617,142,786174
2023-12-17,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2023,12,3220,1547,1058,0.593857965451056,0.406142034548944,"Large",200,50,355462
2023-12-24,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2023,12,3227,692,160,0.812206572769953,0.187793427230047,"Medium",126,32,156579
2023-12-24,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2023,12,3227,755,322,0.701021355617456,0.298978644382544,"Medium",108,15,125018
2023-12-24,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2023,12,3227,87,7,0.925531914893617,0.074468085106383,"Small",32,9,27108
2023-12-24,"S12000014","Falkirk","S08000019","NHS Forth Valley",2023,12,3227,436,607,0.418024928092042,0.581975071907958,"Medium",133,23,151422
2023-12-24,"S12000017","Highland","S08000022","NHS Highland",2023,12,3227,735,239,0.754620123203285,0.245379876796715,"Large",307,62,246844
2023-12-24,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2023,12,3227,332,158,0.677551020408163,0.322448979591837,"Small",66,13,80797
2023-12-24,"S12000020","Moray","S08000020","NHS Grampian",2023,12,3227,349,110,0.760348583877996,0.239651416122004,"Medium",96,12,95988
2023-12-24,"S12000023","Orkney Islands","S08000025","NHS Orkney",2023,12,3227,137,3,0.978571428571429,0.0214285714285714,"Small",44,7,22308
2023-12-24,"S12000026","Scottish Borders","S08000016","NHS Borders",2023,12,3227,368,190,0.659498207885305,0.340501792114695,"Medium",112,22,121588
2023-12-24,"S12000027","Shetland Islands","S08000026","NHS Shetland",2023,12,3227,126,11,0.91970802919708,0.0802919708029197,"Small",30,9,22934
2023-12-24,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2023,12,3227,349,179,0.660984848484849,0.339015151515151,"Medium",109,19,118885
2023-12-24,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2023,12,3227,710,465,0.604255319148936,0.395744680851064,"Large",236,47,349572
2023-12-24,"S12000033","Aberdeen City","S08000020","NHS Grampian",2023,12,3227,746,552,0.574730354391371,0.425269645608629,"Large",210,27,263499
2023-12-24,"S12000035","Argyll and Bute","S08000022","NHS Highland",2023,12,3227,132,13,0.910344827586207,0.0896551724137931,"Medium",109,29,90471
2023-12-24,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2023,12,3227,1848,1403,0.568440479852353,0.431559520147647,"Large",613,70,605280
2023-12-24,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2023,12,3227,585,450,0.565217391304348,0.434782608695652,"Medium",160,28,191197
2023-12-24,"S12000040","West Lothian","S08000024","NHS Lothian",2023,12,3227,711,312,0.695014662756598,0.304985337243402,"Medium",155,20,205661
2023-12-24,"S12000042","Dundee City","S08000030","NHS Tayside",2023,12,3227,974,71,0.932057416267943,0.0679425837320574,"Medium",163,22,175407
2023-12-24,"S12000047","Fife","S08000029","NHS Fife",2023,12,3227,785,438,0.641864268192968,0.358135731807032,"Large",297,52,394668
2023-12-24,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2023,12,3227,410,31,0.929705215419501,0.0702947845804989,"Medium",164,23,154020
2023-12-24,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2023,12,3227,2934,1734,0.62853470437018,0.37146529562982,"Large",617,142,786174
